root_domain	host	target_name	category	source_url	frontendatlas_url	route_type	state	contacted_on	last_checked_on	next_check_on	result_reason	evidence_url
clemson.edu	www.clemson.edu	Clemson University	academic	https://www.clemson.edu/accessibility/digital/guides/web/forms-controls.html	https://frontendatlas.com/incidents/modal-screen-reader-failure	form	submitted	2026-09-19	2026-09-20		University-only round 2026-09-19: rank 2, score 85/100. Kontrol edilen kayıtlarda önceki iletişim bulunmadı. Official feedback form submitted once; subsequent page displayed Thank You and confirmed successful submission. Central university service/resource owner; not a faculty/course-owner contact. SENT/submission is not delivery or editorial acceptance; no live backlink verified.	https://www.clemson.edu/accessibility/feedback.html
ttu.edu	www.ttu.edu	Texas Tech University	academic	https://www.ttu.edu/accessibility/digital-accessibility/accessibility-topics/keyboard-accessibility.php	https://frontendatlas.com/incidents/modal-screen-reader-failure	email	contacted	2026-09-19	2026-09-20		University-only round 2026-09-19: rank 3, score 83/100. Kontrol edilen kayıtlarda önceki iletişim bulunmadı. Gmail SENT label, actual official recipient, date and exact message body verified after one send. Central university service/resource owner; not a faculty/course-owner contact. SENT/submission is not delivery or editorial acceptance; no live backlink verified.	https://www.ttu.edu/accessibility/digital-accessibility/accessibility-topics/keyboard-accessibility.php
uga.edu	dash.uga.edu	University of Georgia	academic	https://dash.uga.edu/accessibility-techniques/popups/	https://frontendatlas.com/incidents/modal-screen-reader-failure	email	contacted	2026-09-19	2026-09-20		University-only round 2026-09-19: rank 4, score 80/100. Kontrol edilen kayıtlarda önceki iletişim bulunmadı. Gmail SENT label, actual official recipient, date and exact message body verified after one send. Central university service/resource owner; not a faculty/course-owner contact. SENT/submission is not delivery or editorial acceptance; no live backlink verified.	https://dash.uga.edu/accessibility-techniques/popups/
nmsu.edu	webcomm.nmsu.edu	New Mexico State University	academic	https://webcomm.nmsu.edu/accessibility/resources/index.html	https://frontendatlas.com/incidents/modal-screen-reader-failure	email	contacted	2026-09-19	2026-09-20		University-only round 2026-09-19: rank 5, score 75/100. Kontrol edilen kayıtlarda önceki iletişim bulunmadı. Gmail SENT label, actual official recipient, date and exact message body verified after one send. Central university service/resource owner; not a faculty/course-owner contact. SENT/submission is not delivery or editorial acceptance; no live backlink verified.	https://webcomm.nmsu.edu/services/service-requests.html
rutgers.edu	it.rutgers.edu	Rutgers, The State University of New Jersey	academic	https://it.rutgers.edu/digital-accessibility/learning-paths/	https://frontendatlas.com/incidents/modal-screen-reader-failure	email	contacted	2026-09-19	2026-09-20		University-only round 2026-09-19: rank 6, score 73/100. Kontrol edilen kayıtlarda önceki iletişim bulunmadı. Gmail SENT and exact recipient/message verified. Subsequent NDR5505.7.193 confirms university group rejects external senders; delivery failed. No retry or alternate recipient used; institution suppressed. Central university service/resource owner; not a faculty/course-owner contact. SENT/submission is not delivery or editorial acceptance; no live backlink verified.	https://it.rutgers.edu/digital-accessibility/
uchicago.edu	uchicago.edu	University of Chicago historical resource outreach	university_career	https://uchicago.edu/	https://frontendatlas.com/interview-questions	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T08:00:50.000Z). Career Services; Interviewing ve Technical Interview Preparation kaynak önerisi. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://uchicago.edu/
yale.edu	yale.edu	Yale University historical resource outreach	university_career	https://yale.edu/	https://frontendatlas.com/interview-questions/essential	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T05:46:47.000Z). Office of Career Strategy teknik mülakat kaynak önerisi. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://yale.edu/
princeton.edu	princeton.edu	Princeton University historical resource outreach	university_career	https://princeton.edu/	https://frontendatlas.com/machine-coding	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T10:39:36.000Z). Career Development birimine kaynak önerisi. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://princeton.edu/
nyu.edu	nyu.edu	New York University historical resource outreach	university_career	https://nyu.edu/	https://frontendatlas.com/guides/interview-blueprint/intro	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 2 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T06:48:23.000Z); 2026-08-17 (2026-08-17T07:22:59.000Z). Wasserman genel kanalı ve ardından Career Programs & Coaching ekibi; iki ayrı SENT ve otomatik yönlendirme cevabı. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. The institutional history includes 1 automated response(s); these do not establish human acceptance. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://nyu.edu/
psu.edu	psu.edu	Pennsylvania State University historical resource outreach	university_career	https://psu.edu/	https://frontendatlas.com/tools/cv	email	contacted	2026-08-15	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-15 (2026-08-15T14:55:48.000Z). Kurum alıcısına CV aracı kaynak önerisi; otomatik cevap var, insan kabulü değil. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. The institutional history includes 1 automated response(s); these do not establish human acceptance. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://psu.edu/
iu.edu	iu.edu	Indiana University historical resource outreach	university_career	https://iu.edu/	https://frontendatlas.com/coding	email	contacted	2026-08-15	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-15 (2026-08-15T16:36:47.000Z). Career Services birimine kodlama kaynağı önerisi. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Institutional aliases: iupui.edu. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://iu.edu/
umd.edu	umd.edu	University of Maryland historical resource outreach	university_career	https://umd.edu/	https://frontendatlas.com/coding	email	contacted	2026-03-15	2026-09-19		University-only history reconciliation 2026-09-19: 2 verified prior SENT event(s) for this target: 2026-03-15 (2026-03-15T12:44:59.000Z); 2026-03-27 (2026-03-27T20:33:27.000Z). İki cs.umd.edu ve iki umd.edu alıcı grubuna tarihsel kaynak önerileri; gerçek hedefler ayrı saklandı. Güncel bölüm rolü bu tarihsel denetimden çıkarılmadı. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. The earliest observed target used http://frontendatlas.com/coding; the registry normalizes it to HTTPS; the observed HTTP form is recorded here. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://umd.edu/
umd.edu	umd.edu	University of Maryland historical resource outreach	university_career	https://umd.edu/	https://frontendatlas.com/tools/cv	email	contacted	2026-08-15	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-15 (2026-08-15T15:46:50.000Z). İki cs.umd.edu ve iki umd.edu alıcı grubuna tarihsel kaynak önerileri; gerçek hedefler ayrı saklandı. Güncel bölüm rolü bu tarihsel denetimden çıkarılmadı. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://umd.edu/
umd.edu	umd.edu	University of Maryland historical resource outreach	university_career	https://umd.edu/	https://frontendatlas.com/interview-questions	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T07:55:51.000Z). İki cs.umd.edu ve iki umd.edu alıcı grubuna tarihsel kaynak önerileri; gerçek hedefler ayrı saklandı. Güncel bölüm rolü bu tarihsel denetimden çıkarılmadı. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://umd.edu/
rice.edu	rice.edu	Rice University historical resource outreach	university_career	https://rice.edu/	https://frontendatlas.com/interview-questions	email	contacted	2026-08-17	2026-09-19		University-only history reconciliation 2026-09-19: 1 verified prior SENT event(s) for this target: 2026-08-17 (2026-08-17T08:08:08.000Z). Center for Career Development; Career Resource Library/12twenty kaynakları bağlamı. Exact historical source URL unknown; source_url and evidence_url are institutional-root placeholders, not a backlink placement or public submission receipt. Full Gmail messages and threads were read; SENT and actual institutional recipients verified. This establishes prior contact, not delivery/read/acceptance. Suppress further contact to this institution under the current task; no new send in this historical reconciliation.	https://rice.edu/
